place_id,nome,endereco,capital_busca,termo_busca
ChIJkRDxW0rhYY0RTxZqNbVbQs8,Bar Du Pedro,"Av. Antônio Coelho de Carvalho, 38 - Central, Macapá - AP, 68900-015, Brasil",Macapá,ludobar
ChIJv2wtG6zhYY0R1xTfcbsaSZA,Lajes Macapá,"R. Leopoldo Machado - Trem, Macapá - AP, 68901-130, Brasil",Macapá,ludobar
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,luderia
ChIJhUqpPe3nYY0RoXzwAvFh7HU,Tabuleiroca,"Rua Vila dos Oliveiras, 471 E - Pedrinhas, Macapá - AP, 68903-121, Brasil",Macapá,luderia
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brasil",Macapá,luderia
ChIJR0RVu7PhYY0RHoVScsHyiNU,Arena Underground Games,"R. Gen. Rondon, 1467 - Centro, Macapá - AP, 68900-082, Brasil",Macapá,luderia
ChIJU6yWSf3gYY0RsPQhZgRzVmA,Top Game Games,"R. Tiradentes, 795 - Central, Macapá - AP, 68900-098, Brasil",Macapá,luderia
ChIJu0RxYZbhYY0RQjos4linbLY,Leo Games,"R. Tiradentes, 755 - Sl 2 - Central, Macapá - AP, 68900-098, Brasil",Macapá,luderia
ChIJKfGDY2vhYY0RweefbOXSwhg,ARKD BAR,"R. Paraná, 640F - Santa Rita, Macapá - AP, 68901-260, Brasil",Macapá,luderia
ChIJTaG5ALpZzpQRUDErQ-RkfTs,Ludus Luderia,"R. Treze de Maio, 972 - Bela Vista, São Paulo - SP, 01327-000, Brasil",Macapá,luderia
ChIJtQemUefnYY0RBM5_s0hukys,C.A Play Games,"Av. Álvaro Carvalho Barbosa - Novo Horizonte, Macapá - AP, 68909-812, Brasil",Macapá,luderia
ChIJB_gogvfhYY0Rakpj0BQUbTI,Brinquedoteca Brincar e aprender,"R. José Luís Barata, 332 - Jardim Marco Zero, Macapá - AP, 68903-364, Brasil",Macapá,ludoteca
ChIJk-w24F0fnpIRQE5x0l1Uy0c,Espaço Criança Brinquedoteca & Play Park,"Rodovia Juscelino Kubitschek, 2141 - Jardim Equatorial, Macapá - AP, 68903-419, Brasil",Macapá,ludoteca
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,ludoteca
ChIJv2ALXnvjYY0RgXYKXsOV0xI,Seu Botequim,"R. Odilardo Silva, 2119 - Central, Macapá - AP, 68900-151, Brasil",Macapá,quiz bar
ChIJa3o_ohPhYY0R62l0kundIn4,Treta Club,"Av. Pres. Vargas, 2467 - Santa Rita, Macapá - AP, 68901-262, Brasil",Macapá,quiz bar
ChIJKfGDY2vhYY0RweefbOXSwhg,ARKD BAR,"R. Paraná, 640F - Santa Rita, Macapá - AP, 68901-260, Brasil",Macapá,quiz bar
ChIJ_aoJowXhYY0RexhM2OIROCU,Taberna pub,"Av. Padre Júlio Maria Lombaerd, 3646 - Central, Macapá - AP, 68901-283, Brasil",Macapá,quiz bar
ChIJkRDxW0rhYY0RTxZqNbVbQs8,Bar Du Pedro,"Av. Antônio Coelho de Carvalho, 38 - Central, Macapá - AP, 68900-015, Brasil",Macapá,quiz bar
ChIJlX7nbiPhYY0RJJY1JafeCfg,Gegê Gastro-Bar,"R. do Canal, 3837 - Jardim Equatorial, Macapá - AP, 68903-015, Brasil",Macapá,quiz bar
ChIJB9LscRrhYY0Ri9A2rtfN0JA,Bar Cajueiro,"Av. Pres. Vargas, 2089 - Central, Macapá - AP, 68900-070, Brasil",Macapá,quiz bar
ChIJb5ySLqfhYY0R8iLN1uFJCcU,Bar do Urso,"R. Odilardo Silva, 2300 - Trem, Macapá - AP, 68900-151, Brasil",Macapá,quiz bar
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brasil",Macapá,quiz bar
ChIJJ-SKMwDhYY0R1QRcLa9qyzE,Billiards Bar,"R. Hamilton Silva, 2969 - Trem, Macapá - AP, 68901-140, Brasil",Macapá,quiz bar
ChIJI7SPyj7hYY0RVShAzLrI4_8,BAR DO VILA,"Av. Mendonça Furtado, 586 - Central, Macapá - AP, 68900-060, Brasil",Macapá,quiz bar
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,quiz bar
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,board game bar
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brasil",Macapá,board game bar
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,board game café
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Macapá,board game café
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brasil",Macapá,board game café
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,café de jogos de tabuleiro
ChIJhUqpPe3nYY0RoXzwAvFh7HU,Tabuleiroca,"Rua Vila dos Oliveiras, 471 E - Pedrinhas, Macapá - AP, 68903-121, Brasil",Macapá,café de jogos de tabuleiro
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,bar de jogos de tabuleiro
ChIJhUqpPe3nYY0RoXzwAvFh7HU,Tabuleiroca,"Rua Vila dos Oliveiras, 471 E - Pedrinhas, Macapá - AP, 68903-121, Brasil",Macapá,bar de jogos de tabuleiro
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brasil",Macapá,bar de jogos de tabuleiro
ChIJv_K76-LgYY0RtrLQsaziXTs,"Saint Collection - Cartas de Pokémon, Cards Colecionáveis, Figurinha Copa e TCG em Macapá","Av. Pres. Vargas, 341 - Central, Macapá - AP, 68900-070, Brasil",Macapá,jogos de tabuleiro
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brasil",Macapá,jogos de tabuleiro
ChIJhUqpPe3nYY0RoXzwAvFh7HU,Tabuleiroca,"Rua Vila dos Oliveiras, 471 E - Pedrinhas, Macapá - AP, 68903-121, Brasil",Macapá,jogos de tabuleiro
ChIJU6yWSf3gYY0RsPQhZgRzVmA,Top Game Games,"R. Tiradentes, 795 - Central, Macapá - AP, 68900-098, Brasil",Macapá,jogos de tabuleiro
ChIJu0RxYZbhYY0RQjos4linbLY,Leo Games,"R. Tiradentes, 755 - Sl 2 - Central, Macapá - AP, 68900-098, Brasil",Macapá,jogos de tabuleiro
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brasil",Macapá,jogos de tabuleiro
ChIJR0RVu7PhYY0RHoVScsHyiNU,Arena Underground Games,"R. Gen. Rondon, 1467 - Centro, Macapá - AP, 68900-082, Brasil",Macapá,jogos de tabuleiro
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,ludobar
ChIJf1eUzsUbbJIROHClUemcirk,Player Food,"R. Lapis Lazuli, 6 - Nossa Sra. das Graças, Manaus - AM, 69053-600, Brasil",Manaus,ludobar
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brasil",Manaus,ludobar
ChIJ6WHUHN0bbJIRuk5nX9uCFJw,Bravo Bar e Grelha,"R. Amapá, 5 - Nossa Sra. das Graças, Manaus - AM, 69053-150, Brasil",Manaus,ludobar
ChIJTaG5ALpZzpQRUDErQ-RkfTs,Ludus Luderia,"R. Treze de Maio, 972 - Bela Vista, São Paulo - SP, 01327-000, Brasil",Manaus,ludobar
ChIJO0mzt-wabJIRFbqQTQP80N0,Bar do Meio - Manaus,"Rua Doutora Yamile Nogueira - Parque Dez de Novembro, Manaus - AM, 69054-320, Brasil",Manaus,ludobar
ChIJJQldSu4FbJIRWIMvn1k2aDw,Nuvem Nove - Vieiralves,"Rua Rio Javari, 16 - Nossa Sra. das Graças, Manaus - AM, 69053-110, Brasil",Manaus,ludobar
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,luderia
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brasil",Manaus,luderia
ChIJa7KqNmwFbJIRGaN10LCd-1I,Taverna Nerd Comic Shop,"R. Y 1, 7 - Flores, Manaus - AM, Brasil",Manaus,luderia
ChIJKTXGlDcbbJIRziWc-_0NThQ,Brincandoteca Diversão e Festas,"Av. Djalma Batista, 2100 - Chapada, Manaus - AM, 69055-972, Brasil",Manaus,ludoteca
ChIJa-WTl2SE2CoRe4OkYu_mKIw,Vila kids Manaus Cidade Nova,"Av atroaris esquina com rua Aticum - Cj Renato Souza Pinto, 23 - Cidade Nova, Manaus - AM, 69090-625, Brasil",Manaus,ludoteca
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brasil",Manaus,ludoteca
ChIJJd43o_obbJIRDtnSxbICZWc,Vila Kids Manaus Laranjeiras,"Av. Prof. Nilton Lins, 3855 - Parque das Laranjeiras, Manaus - AM, 69058-030, Brasil",Manaus,ludoteca
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,ludoteca
ChIJgyCmIbMRbJIRxZ3gQGP9qAU,Adoleta Parque,"Av. Jacira Reis, 18 - Dom Pedro, Manaus - AM, 69033-008, Brasil",Manaus,ludoteca
ChIJFRSO-88FbJIRJnTITUle7Fc,LOCANDO MEMÓRIAS EVENTOS,"Av. Tefé, 84 - Cachoeirinha, Manaus - AM, 69065-020, Brasil",Manaus,ludoteca
ChIJBWwuKaYabJIRoxMkesTAEmc,FLORESTINHA PARK,"Av. Darcy Vargas, 183 - Compensa, Manaus - AM, 69030-060, Brasil",Manaus,ludoteca
ChIJ7-8VP2UFbJIRs9TAU5HOOjY,KODI,"Av. Ramos Ferreira, 1684 - Centro, Manaus - AM, 69065-015, Brasil",Manaus,ludoteca
ChIJa14bXwgFbJIRiILPiJHIBY0,Cave Bar Manaus,"R. Acre, 95 - Nossa Sra. das Gracas, Manaus - AM, 69053-130, Brasil",Manaus,quiz bar
ChIJX22MyDERbJIRsCqlEL7HtZ8,Kixiki Bar,"R. da Prosperidade, 382 - Alvorada, Manaus - AM, 69042-220, Brasil",Manaus,quiz bar
ChIJI1hKPTYbbJIRhnlne4aiYdw,Open - Bar & Food,"Av. Via Láctea, 14 - Adrianópolis, Manaus - AM, 69057-065, Brasil",Manaus,quiz bar
ChIJJQldSu4FbJIRWIMvn1k2aDw,Nuvem Nove - Vieiralves,"Rua Rio Javari, 16 - Nossa Sra. das Graças, Manaus - AM, 69053-110, Brasil",Manaus,quiz bar
ChIJU7GxgH0bbJIR8s7ilchscKY,Goiaba Bar e Burguer,"R. René de Nápolis - Adrianópolis, Manaus - AM, 69057-580, Brasil",Manaus,quiz bar
ChIJyVX2sZMbbJIRkCD6lfJ1baI,Arkana,"R. Visc. de Pôrto Seguro, 178 - Flores, Manaus - AM, 69058-090, Brasil",Manaus,quiz bar
ChIJ6WHUHN0bbJIRuk5nX9uCFJw,Bravo Bar e Grelha,"R. Amapá, 5 - Nossa Sra. das Graças, Manaus - AM, 69053-150, Brasil",Manaus,quiz bar
ChIJ04_JYe8FbJIRb1BnycY8sWQ,Khalifa Pub,"Av. Parintins, 546 - Cachoeirinha, Manaus - AM, 69065-050, Brasil",Manaus,quiz bar
ChIJt_fbtsEabJIRaOqqmmvk4Zc,All Night Pub,"Av. Efigênio Salles, 2085 - Aleixo, Manaus - AM, 69060-020, Brasil",Manaus,quiz bar
ChIJBddbm6wabJIRZ4YW-5O7Jek,Salomé Bar - Vieiralves,"Rua Rio Amapá, 5 - Vieiralves, Manaus - AM, 69053-150, Brasil",Manaus,quiz bar
ChIJm0FBemIFbJIRZ2D-Iwf5YVU,Oliver'Pub,"R. Simão Bolívar, 231 - Centro, Manaus - AM, 69010-130, Brasil",Manaus,quiz bar
ChIJW2mX-zgbbJIR5cMrox3-3uc,Retrô Bar,"Av. Guilherme Paraense, 160 - Lj 8 - Adrianópolis, Manaus - AM, 69057-082, Brasil",Manaus,quiz bar
ChIJ5Q9iJKkbbJIRMy9iiArpzi8,Mizura Bar,"R. Rio Itannana, 103 - Nossa Sra. das Gracas, Manaus - AM, 69053-040, Brasil",Manaus,quiz bar
ChIJmePvcAAFbJIRrsOpJwCGFzM,Snoopy Bar,"Av. Japurá, 631 - Centro, Manaus - AM, 69025-020, Brasil",Manaus,quiz bar
ChIJ90IDEAAFbJIR6c401jujMu4,Dubai Adega & Pub,"R. A 13, 1157 - Japiim, Manaus - AM, 69076-800, Brasil",Manaus,quiz bar
ChIJ7dY1rZ4bbJIROoUugyZBFlk,Meet Cozinha Boêmia,"R. Rio Mar, 58 - Nossa Sra. das Graças, Manaus - AM, 69053-120, Brasil",Manaus,quiz bar
ChIJryYmaX0FbJIRY1Msjnb-rVE,Beco Mágico Manaus,"R. Rio Purús, 629 - Nossa Sra. das Gracas, Manaus - AM, 69053-050, Brasil",Manaus,quiz bar
ChIJ0ct2uW4bbJIRce0lL7Xf4h0,Choperia Brahma Manaus,"Av. Rio Madeira, 21 - Nossa Sra. das Gracas, Manaus - AM, 69053-030, Brasil",Manaus,quiz bar
ChIJK5StkrkFbJIRCQ3TypHHU6I,"Cúpulla - Gastronomía, Música & Drinks","Av. João Valério, 209 - Nossa Sra. das Graças, Manaus - AM, 69053-358, Brasil",Manaus,quiz bar
ChIJvSPKJpgbbJIROsnBmBxPS30,Brasa Espeto e Chopp,"Em frente a Havan - Av. Gov. José Lindoso, 718 - Flores, Manaus - AM, 69058-600, Brasil",Manaus,quiz bar
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,board game bar
ChIJf1eUzsUbbJIROHClUemcirk,Player Food,"R. Lapis Lazuli, 6 - Nossa Sra. das Graças, Manaus - AM, 69053-600, Brasil",Manaus,board game bar
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brasil",Manaus,board game bar
ChIJNXpEAgIbbJIRFB1vTU4wGIk,Taverna do Drow,"R. São Luiz, 292 - Flores, Manaus - AM, 69028-277, Brasil",Manaus,board game bar
ChIJweOclBAQbJIRztG7ZblPNSk,Tetris Game Burger,"Av. Djalma Batista, 31 - Chapada, Manaus - AM, 69053-000, Brasil",Manaus,board game bar
ChIJcaceX2wQbJIRJUFgeSjK0II,O Condado,"Av. Des. João Machado, 6705 - Alvorada, Manaus - AM, 69058-795, Brasil",Manaus,board game bar
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Manaus,board game bar
ChIJT9klwocPbJIRQ1xTQQfL66s,Bilhar Bola Verde,"R. Luiz Antony, 263 - Centro, Manaus - AM, 69010-100, Brasil",Manaus,board game bar
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brasil",Manaus,board game bar
ChIJvXuPLAAFbJIRncOH-f4lasQ,Acerola: A Casa do Acy,"Av. Maués, 700 - Cachoeirinha, Manaus - AM, 69065-070, Brasil",Manaus,board game bar
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,board game café
ChIJcRvp0r15GZURj1bFNF3n5jw,HEX Board Game Café,"R. Riachuelo, 1339 - Sala 1003 ( Cobertura - Centro Histórico, Porto Alegre - RS, 90010-270, Brasil",Manaus,board game café
ChIJf1eUzsUbbJIROHClUemcirk,Player Food,"R. Lapis Lazuli, 6 - Nossa Sra. das Graças, Manaus - AM, 69053-600, Brasil",Manaus,board game café
ChIJ-RJZFQAbbJIRIU-dCP-2r_o,Café Cartoon Animation,"R. Francisco Filho, 841 - Parque Dez de Novembro, Manaus - AM, 69055-400, Brasil",Manaus,board game café
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brasil",Manaus,café de jogos de tabuleiro
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,café de jogos de tabuleiro
ChIJf1eUzsUbbJIROHClUemcirk,Player Food,"R. Lapis Lazuli, 6 - Nossa Sra. das Graças, Manaus - AM, 69053-600, Brasil",Manaus,café de jogos de tabuleiro
ChIJ-RJZFQAbbJIRIU-dCP-2r_o,Café Cartoon Animation,"R. Francisco Filho, 841 - Parque Dez de Novembro, Manaus - AM, 69055-400, Brasil",Manaus,café de jogos de tabuleiro
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brasil",Manaus,bar de jogos de tabuleiro
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,bar de jogos de tabuleiro
ChIJf1eUzsUbbJIROHClUemcirk,Player Food,"R. Lapis Lazuli, 6 - Nossa Sra. das Graças, Manaus - AM, 69053-600, Brasil",Manaus,bar de jogos de tabuleiro
ChIJNXpEAgIbbJIRFB1vTU4wGIk,Taverna do Drow,"R. São Luiz, 292 - Flores, Manaus - AM, 69028-277, Brasil",Manaus,bar de jogos de tabuleiro
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brasil",Manaus,jogos de tabuleiro
ChIJE1I36GEFbJIRMxvlDnsif8U,Loja Calabouço,"R. 7 Cj. Shangrila IV, 21 - Quadra 7 - Parque 10 de Novembro, Manaus - AM, 69054-738, Brasil",Manaus,jogos de tabuleiro
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brasil",Manaus,jogos de tabuleiro
ChIJpxg9QwAFbJIRi3UNe7DkwH4,Oráculo Tabletop Games Store - Aluísio Brasil - Japiim,"R. Aluísio Brasil, 8b - Japiim, Manaus - AM, 69078-562, Brasil",Manaus,jogos de tabuleiro
ChIJa7KqNmwFbJIRGaN10LCd-1I,Taverna Nerd Comic Shop,"R. Y 1, 7 - Flores, Manaus - AM, Brasil",Manaus,jogos de tabuleiro
ChIJwSmuT9cFbJIR5I53d9m7HgE,Mercadia Game Store,"R. Rio Jutaí, 90 - Vieiralves - Nossa Sra. das Gracas, Manaus - AM, 69053-020, Brasil",Manaus,jogos de tabuleiro
ChIJMZANeqQabJIRWOafgRjXIMM,Loja Daisuki,"R. Wilson de Castro, 42 - Conjunto Eldorado, Manaus - AM, 69050-160, Brasil",Manaus,jogos de tabuleiro
ChIJvVgFnn8FbJIRzAg0sGuOoKk,Rei Da Variedade,"R. Dr. Moreira, 14 - Centro, Manaus - AM, 69005-250, Brasil",Manaus,jogos de tabuleiro
ChIJ5XUdKqYabJIRR6AMN_zwMQA,Livraria Leitura Amazonas,"Amazonas Shopping LOJA 420 PQR 2 PISO 482 - Av. Djalma Batista - Parque Dez de Novembro, Manaus - AM, 69055-038, Brasil",Manaus,jogos de tabuleiro
ChIJf1eUzsUbbJIROHClUemcirk,Player Food,"R. Lapis Lazuli, 6 - Nossa Sra. das Graças, Manaus - AM, 69053-600, Brasil",Manaus,jogos de tabuleiro
ChIJQ7C1j-gRbJIRurIiymY9nfc,Lua em Pedaços,"de Flores - R. Vale do Juruá, 2 - Quadra Q, Conjunto - Dom Pedro, Manaus - AM, 69043-620, Brasil",Manaus,jogos de tabuleiro
ChIJd5jnFQAFbJIRyaRaoNBV_hg,Vezzo - Doces e Jogos,"Av. Visc. de Porto Alegre, 721 - Praça 14 de Janeiro, Manaus - AM, 69020-130, Brasil",Manaus,jogos de tabuleiro
ChIJNXpEAgIbbJIRFB1vTU4wGIk,Taverna do Drow,"R. São Luiz, 292 - Flores, Manaus - AM, 69028-277, Brasil",Manaus,jogos de tabuleiro
ChIJdXWiLTcbbJIR5cUrgJEbr00,Videra Loja virtual,"Rua Áurea Graciano, 15 - Col. Santo Antônio, Manaus - AM, 69093-045, Brasil",Manaus,jogos de tabuleiro
ChIJ-RJZFQAbbJIRIU-dCP-2r_o,Café Cartoon Animation,"R. Francisco Filho, 841 - Parque Dez de Novembro, Manaus - AM, 69055-400, Brasil",Manaus,jogos de tabuleiro
ChIJO7LH1QwbbJIRctLpKjHqzGs,Giardelli Bandeira,"Condomínio Edifício San Remo - Av. Mário Ypiranga, 2500 - Ap 204 - Parque 10 de Novembro, Manaus - AM, 69050-030, Brasil",Manaus,jogos de tabuleiro
ChIJMaxN_-cdbJIRTm4DoUWT1wU,Guilda Free fire recrutamento,"329 - Puraquequara, Manaus - AM, 69009-026, Brasil",Manaus,jogos de tabuleiro
ChIJMYNbjXyOpJIRWBmqMSlEcBQ,Mago Jogos,"Condomínio do Edifício Francisca Julia - Av. Serzedelo Corrêa, 1157 - Batista Campos, Belém - PA, 66033-770, Brasil",Manaus,jogos de tabuleiro
ChIJN_0BkrIabJIR81hZhnL6-uU,PBKIDS MANAUARA SHOPPING,"Avenida Mário Ypiranga Monteiro , 1300 Piso Castanheira Loja MSU 08 - Adrianópolis, Manaus - AM, 69057-002, Brasil",Manaus,jogos de tabuleiro
ChIJ0yXbI35IxwcR0_jLi-uINUU,Balboa's Hobby Games,"R. Maria Tomásia, 208 - Aldeota, Fortaleza - CE, 60150-170, Brasil",Manaus,jogos de tabuleiro
ChIJ-2rcJH4bFgcRPkW3X_tPP4Q,"Boar Games - Aluguel, Venda e Eventos de Jogos de Tabuleiro","Rua Tenente Fernando Tuy, 219 - Pituba, Salvador - BA, 41830-498, Brasil",Salvador,ludobar
ChIJoTlvBfMbFgcRHvuCKHBQrXQ,São Jogue,"Alameda Euvaldo Luz, 92 - Pernambués, Salvador - BA, 41098-020, Brasil",Salvador,ludobar
ChIJt3cLxtobFgcRNKs3FUd9_Js,Purgatório Bar,"R. Alexandre Herculano, 45 - Pituba, Salvador - BA, 41810-395, Brasil",Salvador,ludobar
ChIJ-QIvZAAbFgcRY2WevlvDf14,Bar do Bahia,"Av. Paulo VI, 1317 - Pituba, Salvador - BA, 41820-000, Brasil",Salvador,ludobar
ChIJoTlvBfMbFgcRHvuCKHBQrXQ,São Jogue,"Alameda Euvaldo Luz, 92 - Pernambués, Salvador - BA, 41098-020, Brasil",Salvador,luderia
ChIJ-2rcJH4bFgcRPkW3X_tPP4Q,"Boar Games - Aluguel, Venda e Eventos de Jogos de Tabuleiro","Rua Tenente Fernando Tuy, 219 - Pituba, Salvador - BA, 41830-498, Brasil",Salvador,luderia
ChIJRwi-IMcEFgcR2QL8OciGdQ0,PlayGround Game Store,"Shopping Boulevard das Orquídeas - Av. Paulo VI, 1535 - Lj 101 - Pituba, Salvador - BA, 41810-000, Brasil",Salvador,luderia
ChIJL7lZWgAFFgcR318v2vNFS5c,Little Club Park - Aluguel de Brinquedos,"Blvd. Suíço, 211 - Nazaré, Salvador - BA, 40050-330, Brasil",Salvador,ludoteca
ChIJe7ryVAARFgcRr8Fu5J7At7Q,Brinquedoteca e Playland Aprende e Diverte,"R. Albino Fernandes, 27 - Novo Horizonte, Salvador - BA, 41215-770, Brasil",Salvador,ludoteca
ChIJve6DexsbFgcRJ06Jd6O_psI,Planeta Imaginário Salvador,"Salvador Shopping, Piso L1 - Caminho das Árvores - Tancredo Neves, Salvador - BA, 41820-021, Brasil",Salvador,ludoteca
ChIJw-9MRWYbFgcR-HRrfEVbZEY,Mundo Colorê - Aluguel de Brinquedos,"R. Elesbão do Carmo, 112 - Jardim Armação, Salvador - BA, 41750-260, Brasil",Salvador,ludoteca
ChIJ-2rcJH4bFgcRPkW3X_tPP4Q,"Boar Games - Aluguel, Venda e Eventos de Jogos de Tabuleiro","Rua Tenente Fernando Tuy, 219 - Pituba, Salvador - BA, 41830-498, Brasil",Salvador,ludoteca
ChIJiw_ahBobFgcRLpTyL_kozko,Planeta Criança,"Av. Tancredo Neves, 148 - Caminho das Árvores, Salvador - BA, 41820-020, Brasil",Salvador,ludoteca
ChIJedKasEEbFgcR2vHfZOmKeIM,Youplay,"Caminho das Árvores, Salvador - BA, 41830-000, Brasil",Salvador,ludoteca
ChIJS7YOEIQbFgcRxAt3neMOX-s,Loktoy Salvador,"Tv. Copene, 10 - QD 07 - STIEP, Salvador - BA, 41770-720, Brasil",Salvador,ludoteca
ChIJ1U_4x5oRFgcRNXdAsLSoQ9I,Mundo Gira Brinquedos,"R. Cecília Meireles, 13 - Castelo Branco, Salvador - BA, 41320-675, Brasil",Salvador,ludoteca
ChIJF8PN3FjRek0RgesDgPMwU7s,Aluguel de Brinquedos Salvador - Magic Day Kids,"R. Nossa Sra. de Guadalupe, 27 - Acupe, Salvador - BA, 40290-250, Brasil",Salvador,ludoteca
ChIJj_3s-xUbFgcRGuWhTp0NOzA,Planeta Imaginário Shopping Bela Vista | Espaço Infantil e Festa de aniversário em Salvador,"Alameda Euvaldo Luz, 92 - Pernambués, Salvador - BA, 41098-020, Brasil",Salvador,ludoteca
